GPSTIMESTAMP,BUSID,LINE,LATITUDE,LONGITUDE,VELOCITY,ID,SWVERSION,ELEVATION
2023-02-21 00:00:02,B32537,292,-22.81639,-43.39444,0.0,127,2.0.14,12
2023-02-21 00:00:19,B32815,292,-22.81634,-43.39455,0.0,1185,2.0.14,12
2023-02-21 00:00:32,B32537,292,-22.81639,-43.39444,0.0,1913,2.0.14,12
2023-02-21 00:00:49,B32815,292,-22.81634,-43.39455,0.0,2942,2.0.14,12
2023-02-21 00:01:02,B32537,292,-22.81639,-43.39444,0.0,3716,2.0.14,12
2023-02-21 00:01:07,B27056,292,-22.81766,-43.3015,0.0,3977,2.0.14,10
2023-02-21 00:01:19,B32815,292,-22.81634,-43.39455,0.0,4687,2.0.14,12
2023-02-21 00:01:32,B32537,292,-22.81639,-43.39444,0.0,5450,2.0.14,12
2023-02-21 00:01:49,B32815,292,-22.81634,-43.39455,0.0,6505,2.0.14,12
2023-02-21 00:02:02,B32537,292,-22.81639,-43.39444,0.0,7216,2.0.14,12
2023-02-21 00:02:19,B32815,292,-22.81634,-43.39455,0.0,8297,2.0.14,12
2023-02-21 00:02:32,B32537,292,-22.81639,-43.39444,0.0,9014,2.0.14,12
2023-02-21 00:02:49,B32815,292,-22.81634,-43.39455,0.0,10053,2.0.14,12
2023-02-21 00:03:02,B32537,292,-22.81639,-43.39444,0.0,10783,2.0.14,12
2023-02-21 00:03:19,B32815,292,-22.81634,-43.39455,0.0,11827,2.0.14,12
2023-02-21 00:03:32,B32537,292,-22.81639,-43.39444,0.0,12530,2.0.14,12
2023-02-21 00:03:49,B32815,292,-22.81634,-43.39455,0.0,13613,2.0.14,12
2023-02-21 00:04:02,B32537,292,-22.81639,-43.39444,0.0,14340,2.0.14,12
2023-02-21 00:04:19,B32815,292,-22.81634,-43.39455,0.0,15392,2.0.14,12
2023-02-21 00:04:32,B32537,292,-22.81639,-43.39444,0.0,16115,2.0.14,12
2023-02-21 00:04:49,B32815,292,-22.81634,-43.39455,0.0,17122,2.0.14,12
2023-02-21 00:05:02,B32537,292,-22.81639,-43.39444,0.0,17904,2.0.14,12
2023-02-21 00:05:19,B32815,292,-22.81634,-43.39455,0.0,18931,2.0.14,12
2023-02-21 00:05:32,B32537,292,-22.81639,-43.39444,0.0,19694,2.0.14,12
2023-02-21 00:05:49,B32815,292,-22.81634,-43.39455,0.0,20693,2.0.14,12
2023-02-21 00:06:02,B32537,292,-22.81639,-43.39444,0.0,21495,2.0.14,12
2023-02-21 00:06:19,B32815,292,-22.81634,-43.39455,0.0,22467,2.0.14,12
2023-02-21 00:06:32,B32537,292,-22.81639,-43.39444,0.0,23266,2.0.14,12
2023-02-21 00:06:49,B32815,292,-22.81634,-43.39455,0.0,24247,2.0.14,12
2023-02-21 00:07:00,A29188,292,-22.86825,-43.29262,0.0,24901,2.0.14,26
2023-02-21 00:07:02,B32537,292,-22.81639,-43.39444,0.0,25028,2.0.14,12
2023-02-21 00:07:19,B32815,292,-22.81634,-43.39455,0.0,25980,2.0.14,12
2023-02-21 00:07:32,B32537,292,-22.81639,-43.39444,0.0,26764,2.0.14,12
2023-02-21 00:07:49,B32815,292,-22.81634,-43.39455,0.0,27751,2.0.14,12
2023-02-21 00:08:02,B32537,292,-22.81639,-43.39444,0.0,28488,2.0.14,12
2023-02-21 00:08:19,A29014,292,-22.8953,-43.56068,0.0,29479,2.0.14,39
2023-02-21 00:08:19,B32815,292,-22.81634,-43.39455,0.0,29504,2.0.14,12
2023-02-21 00:08:32,B32537,292,-22.81639,-43.39444,0.0,30215,2.0.14,12
2023-02-21 00:08:49,B32815,292,-22.81634,-43.39455,0.0,31214,2.0.14,12
2023-02-21 00:08:54,A29023,292,-22.86793,-43.29113,0.0,31506,2.0.14,27
2023-02-21 00:09:02,B32537,292,-22.81639,-43.39444,0.0,31994,2.0.14,12
2023-02-21 00:09:19,B32815,292,-22.81634,-43.39455,0.0,32996,2.0.14,12
2023-02-21 00:09:24,A29023,292,-22.86793,-43.29111,0.0,33277,2.0.14,27
2023-02-21 00:09:32,B32537,292,-22.81639,-43.39444,0.0,33762,2.0.14,12
2023-02-21 00:09:49,B32815,292,-22.81634,-43.39455,0.0,34772,2.0.14,12
2023-02-21 00:09:54,A29023,292,-22.86793,-43.29111,0.0,35060,2.0.14,27
2023-02-21 00:10:02,B32537,292,-22.81639,-43.39444,0.0,35516,2.0.14,12
2023-02-21 00:10:19,B32815,292,-22.81634,-43.39455,0.0,36496,2.0.14,12
2023-02-21 00:10:24,A29023,292,-22.86794,-43.2911,0.0,36835,2.0.14,27
2023-02-21 00:10:28,A29087,292,-22.86786,-43.29044,0.0,37006,2.0.14,24
2023-02-21 00:10:32,B32537,292,-22.81639,-43.39444,0.0,37305,2.0.14,12
2023-02-21 00:10:49,B32815,292,-22.81634,-43.39455,0.0,38294,2.0.14,12
2023-02-21 00:10:54,A29023,292,-22.86794,-43.2911,0.0,38571,2.0.14,27
2023-02-21 00:11:02,B32537,292,-22.81639,-43.39444,0.0,39019,2.0.14,12
2023-02-21 00:11:19,B32815,292,-22.81634,-43.39455,0.0,40071,2.0.14,12
2023-02-21 00:11:24,A29023,292,-22.86792,-43.29108,0.0,40338,2.0.14,27
2023-02-21 00:11:32,B32537,292,-22.81639,-43.39444,0.0,40782,2.0.14,12
2023-02-21 00:11:49,B32815,292,-22.81634,-43.39455,0.0,41792,2.0.14,12
2023-02-21 00:11:54,A29023,292,-22.86791,-43.29107,0.0,42111,2.0.14,24
2023-02-21 00:12:02,B32537,292,-22.81639,-43.39444,0.0,42561,2.0.14,12
2023-02-21 00:12:19,B32815,292,-22.81634,-43.39455,0.0,43575,2.0.14,12
2023-02-21 00:12:24,A29023,292,-22.86791,-43.29107,0.0,43866,2.0.14,24
2023-02-21 00:12:32,B32537,292,-22.81639,-43.39444,0.0,44315,2.0.14,12
2023-02-21 00:12:49,B32815,292,-22.81634,-43.39455,0.0,45284,2.0.14,12
2023-02-21 00:12:54,A29023,292,-22.86785,-43.2908,5.0,45571,2.0.14,24
2023-02-21 00:13:02,B32537,292,-22.81639,-43.39444,0.0,46058,2.0.14,12
2023-02-21 00:13:19,B32815,292,-22.81634,-43.39455,0.0,47012,2.0.14,12
2023-02-21 00:13:24,A29023,292,-22.8683,-43.29276,5.0,47324,2.0.14,25
2023-02-21 00:13:32,B32537,292,-22.81639,-43.39444,0.0,47778,2.0.14,12
2023-02-21 00:13:49,B32815,292,-22.81634,-43.39455,0.0,48758,2.0.14,12
2023-02-21 00:13:54,A29023,292,-22.86835,-43.29279,0.0,49088,2.0.14,25
