GPSTIMESTAMP,BUSID,LINE,LATITUDE,LONGITUDE,VELOCITY,ID,SWVERSION,ELEVATION
2023-02-21 00:00:00,C47741,390,-22.95172,-43.34864,0.0,18,2.0.14,31
2023-02-21 00:00:02,C47646,390,-22.9522,-43.34979,0.0,142,2.0.14,28
2023-02-21 00:00:03,C47611,390,-22.95179,-43.3485,0.0,194,2.0.14,31
2023-02-21 00:00:05,C47620,390,-22.95161,-43.34932,3.0555555555555554,304,2.0.14,29
2023-02-21 00:00:08,C47758,390,-22.95227,-43.3498,0.0,520,2.0.14,28
2023-02-21 00:00:11,C47595,390,-22.95666,-43.39396,0.0,686,2.0.14,8
2023-02-21 00:00:15,C47527,390,-22.95298,-43.35078,0.0,921,2.0.14,30
2023-02-21 00:00:18,C47757,390,-22.95292,-43.35074,0.0,1133,2.0.14,30
2023-02-21 00:00:21,C47686,390,-22.95227,-43.34826,0.0,1266,2.0.14,28
2023-02-21 00:00:21,C47750,390,-22.95182,-43.34864,0.0,1293,2.0.14,30
2023-02-21 00:00:29,C47561,390,-22.953,-43.35093,0.0,1711,2.0.14,30
2023-02-21 00:00:30,C47741,390,-22.95172,-43.34864,0.0,1775,2.0.14,31
2023-02-21 00:00:32,C47646,390,-22.9522,-43.34979,0.0,1905,2.0.14,28
2023-02-21 00:00:33,C47611,390,-22.95179,-43.3485,0.0,2010,2.0.14,31
2023-02-21 00:00:35,C47620,390,-22.95197,-43.3489,0.8333333333333333,2077,2.0.14,30
2023-02-21 00:00:40,C47758,390,-22.95227,-43.3498,0.0,2383,2.0.14,28
2023-02-21 00:00:41,C47595,390,-22.95666,-43.39398,0.0,2468,2.0.14,8
2023-02-21 00:00:45,C47527,390,-22.95298,-43.35078,0.0,2706,2.0.14,30
2023-02-21 00:00:48,C47757,390,-22.95292,-43.35074,0.0,2883,2.0.14,30
2023-02-21 00:00:51,C47686,390,-22.95206,-43.34821,0.2777777777777778,3041,2.0.14,28
2023-02-21 00:00:51,C47750,390,-22.95182,-43.34864,0.0,3042,2.0.14,30
2023-02-21 00:00:59,C47561,390,-22.953,-43.35093,0.0,3502,2.0.14,30
2023-02-21 00:01:00,C47741,390,-22.95172,-43.34864,0.0,3560,2.0.14,31
2023-02-21 00:01:02,C47646,390,-22.9522,-43.34979,0.0,3660,2.0.14,28
2023-02-21 00:01:03,C47611,390,-22.95179,-43.3485,0.0,3731,2.0.14,31
2023-02-21 00:01:05,C47620,390,-22.95199,-43.34887,0.0,3855,2.0.14,30
2023-02-21 00:01:11,C47758,390,-22.95227,-43.3498,0.0,4212,2.0.14,28
2023-02-21 00:01:11,C47595,390,-22.95666,-43.39398,0.0,4232,2.0.14,8
