GPSTIMESTAMP,BUSID,LINE,LATITUDE,LONGITUDE,VELOCITY,ID,SWVERSION_x,ELEVATION,NEIGHBORHOOD,ADMINISTRATIVEREGION,PARKING,TERMINAL,CORRIDOR,SWVERSION_y
2023-02-21 00:11:56,B31134,484,-22.80488,-43.3091,0.0,42240,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 00:28:52,B31073,484,-22.80419,-43.31123,0.0,100556,2.0.14,3,048,31.0,41.0,,,2.0.14
2023-02-21 00:41:56,B31134,484,-22.80492,-43.30908,0.0,144596,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 00:58:52,B31073,484,-22.80414,-43.31126,0.0,201191,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 01:11:56,B31134,484,-22.80496,-43.30907,0.0,244006,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 01:28:52,B31073,484,-22.80417,-43.31121,0.0,298107,2.0.14,3,048,31.0,41.0,,,2.0.14
2023-02-21 01:41:56,B31134,484,-22.80494,-43.30908,0.0,339025,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 01:58:52,B31073,484,-22.80415,-43.31125,0.0,391501,2.0.14,3,048,31.0,41.0,,,2.0.14
2023-02-21 02:11:56,B31134,484,-22.80492,-43.30911,0.0,432128,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 02:28:52,B31073,484,-22.80422,-43.31123,0.0,484910,2.0.14,3,048,31.0,41.0,,,2.0.14
2023-02-21 02:41:56,B31134,484,-22.8049,-43.3091,0.0,525459,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 02:58:52,B31073,484,-22.80416,-43.31125,0.0,578194,2.0.14,3,048,31.0,41.0,,,2.0.14
2023-02-21 03:11:56,B31134,484,-22.80494,-43.30911,0.0,618737,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 03:28:52,B31073,484,-22.80417,-43.31124,0.0,672330,2.0.14,3,048,31.0,41.0,,,2.0.14
2023-02-21 03:41:56,B31134,484,-22.80494,-43.30909,0.0,714266,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 03:47:08,B31003,484,-22.80484,-43.30935,0.0,731161,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:47:38,B31003,484,-22.80484,-43.30935,0.0,732805,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:48:08,B31003,484,-22.80484,-43.30935,0.0,734434,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:48:38,B31003,484,-22.80484,-43.30935,0.0,736057,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:49:08,B31003,484,-22.80483,-43.30935,0.0,737715,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:49:38,B31003,484,-22.80483,-43.30935,0.0,739323,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:50:08,B31003,484,-22.80483,-43.30935,0.0,740937,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:50:10,B31089,484,-22.82936,-43.27972,0.0,741035,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:50:38,B31003,484,-22.80483,-43.30935,0.0,742581,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:50:40,B31089,484,-22.82936,-43.27973,0.0,742657,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:51:08,B31003,484,-22.80482,-43.30933,0.0,744198,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:51:10,B31089,484,-22.82937,-43.27972,0.0,744296,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:51:38,B31003,484,-22.80482,-43.30933,0.0,745798,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:51:40,B31089,484,-22.82939,-43.27973,0.0,745905,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:52:08,B31003,484,-22.80481,-43.30932,0.0,747448,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:52:10,B31089,484,-22.82938,-43.27973,0.0,747557,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:52:38,B31003,484,-22.80481,-43.30931,0.0,749082,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:52:40,B31089,484,-22.82937,-43.27972,0.0,749163,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:53:08,B31003,484,-22.80457,-43.3094,0.0,750703,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:53:10,B31089,484,-22.82936,-43.27972,0.0,750806,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:53:38,B31003,484,-22.80457,-43.30939,0.0,752332,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:53:40,B31089,484,-22.82936,-43.27973,0.0,752481,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:54:08,B31003,484,-22.80457,-43.30939,0.0,753984,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:54:10,B31089,484,-22.82936,-43.27974,0.0,754081,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:54:38,B31003,484,-22.80457,-43.30939,0.0,755631,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:54:40,B31089,484,-22.82938,-43.27974,0.0,755714,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:55:08,B31003,484,-22.80457,-43.30939,0.0,757286,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:55:10,B31089,484,-22.82939,-43.27975,0.0,757365,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:55:38,B31003,484,-22.80457,-43.30939,0.0,758889,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:55:40,B31089,484,-22.82939,-43.27977,0.0,759006,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:56:08,B31003,484,-22.80457,-43.30939,0.0,760556,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:56:10,B31089,484,-22.82939,-43.27977,0.0,760706,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:56:38,B31003,484,-22.80457,-43.30939,0.0,762255,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:56:40,B31089,484,-22.82939,-43.27977,0.0,762322,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:57:08,B31003,484,-22.80457,-43.30939,0.0,763868,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:57:10,B31089,484,-22.82938,-43.27976,0.0,763995,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:57:38,B31003,484,-22.80457,-43.30939,0.0,765521,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:57:40,B31089,484,-22.82938,-43.27975,0.0,765634,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:58:08,B31003,484,-22.80457,-43.30939,0.0,767172,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:58:10,B31089,484,-22.82939,-43.27974,0.0,767277,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:58:38,B31003,484,-22.80457,-43.30939,0.0,768830,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:58:40,B31089,484,-22.82939,-43.27974,0.0,768973,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:58:52,B31073,484,-22.80418,-43.31128,0.0,769638,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 03:59:08,B31003,484,-22.80457,-43.30939,0.0,770514,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:59:10,B31089,484,-22.82938,-43.27974,0.0,770577,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 03:59:38,B31003,484,-22.80457,-43.30939,0.0,772135,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 03:59:40,B31089,484,-22.82938,-43.27974,0.0,772220,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 04:00:08,B31003,484,-22.80433,-43.30914,2.7777777777777777,773752,2.0.14,6,048,31.0,,,,2.0.14
2023-02-21 04:00:10,B31089,484,-22.82938,-43.27974,0.0,773901,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 04:00:38,B31003,484,-22.80494,-43.30885,4.444444444444445,775419,2.0.14,8,048,31.0,,,,2.0.14
2023-02-21 04:00:40,B31089,484,-22.82937,-43.27974,0.0,775540,2.0.14,8,044,11.0,,,,2.0.14
2023-02-21 04:01:08,B31003,484,-22.80618,-43.30824,3.333333333333333,777053,2.0.14,4,048,31.0,,,,2.0.14
2023-02-21 04:01:10,B31089,484,-22.82927,-43.27924,2.7777777777777777,777190,2.0.14,6,044,11.0,,,,2.0.14
2023-02-21 04:01:38,B31003,484,-22.80563,-43.30684,6.944444444444445,778750,2.0.14,13,048,31.0,,,,2.0.14
2023-02-21 04:01:40,B31089,484,-22.82943,-43.27822,7.5,778827,2.0.14,7,044,11.0,,,,2.0.14
2023-02-21 04:02:08,B31003,484,-22.80583,-43.30559,9.444444444444445,780352,2.0.14,9,048,31.0,,,,2.0.14
2023-02-21 04:02:10,B31089,484,-22.83026,-43.27777,7.5,780498,2.0.14,6,044,11.0,,,,2.0.14
2023-02-21 04:02:38,B31003,484,-22.80866,-43.30325,14.166666666666666,782051,2.0.14,4,048,31.0,,,,2.0.14
2023-02-21 04:02:40,B31089,484,-22.83111,-43.2785,7.777777777777778,782171,2.0.14,7,044,11.0,,,,2.0.14
2023-02-21 04:03:08,B31003,484,-22.81173,-43.30139,13.055555555555555,783701,2.0.14,7,048,31.0,,,,2.0.14
2023-02-21 04:03:10,B31089,484,-22.83296,-43.28009,10.0,783810,2.0.14,12,044,11.0,,,,2.0.14
2023-02-21 04:03:38,B31003,484,-22.8152,-43.30106,11.11111111111111,785362,2.0.14,11,048,31.0,,,,2.0.14
2023-02-21 04:03:40,B31089,484,-22.83446,-43.28162,4.444444444444445,785439,2.0.14,16,044,11.0,,,,2.0.14
2023-02-21 04:04:08,B31003,484,-22.81652,-43.3034,11.666666666666666,786970,2.0.14,4,047,31.0,,,,2.0.14
2023-02-21 04:04:10,B31089,484,-22.83599,-43.28353,8.055555555555555,787093,2.0.14,16,044,11.0,,16.0,,2.0.14
2023-02-21 04:04:38,B31003,484,-22.81812,-43.30325,10.833333333333334,788627,2.0.14,6,047,31.0,,,,2.0.14
2023-02-21 04:04:40,B31089,484,-22.83694,-43.28439,0.0,788715,2.0.14,16,044,11.0,,16.0,,2.0.14
2023-02-21 04:05:08,B31003,484,-22.81938,-43.30019,14.444444444444445,790279,2.0.14,9,047,31.0,,,,2.0.14
2023-02-21 04:05:10,B31089,484,-22.83703,-43.28406,7.222222222222222,790405,2.0.14,16,043,11.0,,16.0,,2.0.14
2023-02-21 04:05:38,B31003,484,-22.82214,-43.29741,13.88888888888889,791958,2.0.14,17,046,31.0,,,,2.0.14
2023-02-21 04:05:40,B31089,484,-22.83677,-43.28262,5.555555555555555,792029,2.0.14,22,043,11.0,,16.0,,2.0.14
2023-02-21 04:06:08,B31003,484,-22.82574,-43.29642,13.333333333333332,793623,2.0.14,10,046,31.0,,,,2.0.14
2023-02-21 04:06:10,B31089,484,-22.83743,-43.28113,13.055555555555555,793748,2.0.14,15,043,11.0,,,,2.0.14
2023-02-21 04:06:38,B31003,484,-22.82723,-43.29468,10.0,795258,2.0.14,9,045,11.0,,,,2.0.14
2023-02-21 04:06:40,B31089,484,-22.839,-43.27996,0.0,795379,2.0.14,15,043,11.0,,,,2.0.14
2023-02-21 04:07:08,B31003,484,-22.83037,-43.29321,13.333333333333332,796955,2.0.14,16,045,11.0,,,,2.0.14
2023-02-21 04:07:10,B31089,484,-22.83948,-43.27962,7.777777777777778,797039,2.0.14,15,043,11.0,,,,2.0.14
2023-02-21 04:07:38,B31003,484,-22.83226,-43.29154,8.055555555555555,798630,2.0.14,14,045,11.0,,,,2.0.14
2023-02-21 04:07:40,B31089,484,-22.84029,-43.2776,5.0,798710,2.0.14,15,043,11.0,,,,2.0.14
2023-02-21 04:08:08,B31003,484,-22.83093,-43.28989,8.055555555555555,800299,2.0.14,9,045,11.0,,,,2.0.14
2023-02-21 04:08:10,B31089,484,-22.8406,-43.2765,7.222222222222222,800382,2.0.14,20,043,11.0,,,,2.0.14
2023-02-21 04:08:38,B31003,484,-22.82981,-43.28811,7.777777777777778,801957,2.0.14,11,045,11.0,,,,2.0.14
2023-02-21 04:08:40,B31089,484,-22.84192,-43.27251,19.166666666666668,802050,2.0.14,19,043,11.0,,,,2.0.14
2023-02-21 04:09:08,B31003,484,-22.83078,-43.28598,7.5,803613,2.0.14,17,045,11.0,,,,2.0.14
2023-02-21 04:09:10,B31089,484,-22.84307,-43.26862,14.722222222222221,803756,2.0.14,18,043,11.0,,,,2.0.14
2023-02-21 04:09:38,B31003,484,-22.83005,-43.28495,6.666666666666666,805301,2.0.14,16,045,11.0,,,,2.0.14
2023-02-21 04:09:40,B31089,484,-22.84708,-43.26619,17.5,805450,2.0.14,15,042,10.0,,,,2.0.14
2023-02-21 04:10:08,B31003,484,-22.82984,-43.28348,9.166666666666666,807042,2.0.14,18,044,11.0,,,,2.0.14
2023-02-21 04:10:10,B31089,484,-22.84763,-43.26575,0.0,807132,2.0.14,15,042,10.0,,,,2.0.14
2023-02-21 04:10:38,B31003,484,-22.83123,-43.2815,6.111111111111111,808680,2.0.14,12,044,11.0,,,,2.0.14
2023-02-21 04:10:40,B31089,484,-22.84795,-43.26548,5.555555555555555,808813,2.0.14,17,042,10.0,,,,2.0.14
2023-02-21 04:11:08,B31003,484,-22.83031,-43.28035,6.666666666666666,810372,2.0.14,16,044,11.0,,,,2.0.14
2023-02-21 04:11:10,B31089,484,-22.85084,-43.26321,19.166666666666668,810487,2.0.14,16,041,10.0,,,,2.0.14
2023-02-21 04:11:38,B31003,484,-22.8292,-43.27922,7.222222222222222,812083,2.0.14,6,044,11.0,,,,2.0.14
2023-02-21 04:11:40,B31089,484,-22.85472,-43.26004,1.9444444444444444,812197,2.0.14,11,041,10.0,,,,2.0.14
2023-02-21 04:11:56,B31134,484,-22.80494,-43.30911,0.0,813122,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 04:12:08,B31003,484,-22.82962,-43.27782,0.0,813790,2.0.14,6,044,11.0,,,,2.0.14
2023-02-21 04:12:10,B31089,484,-22.85497,-43.25968,6.944444444444445,813869,2.0.14,10,041,10.0,,,,2.0.14
2023-02-21 04:12:38,B31003,484,-22.83121,-43.2785,10.555555555555555,815440,2.0.14,7,044,11.0,,,,2.0.14
2023-02-21 04:12:40,B31089,484,-22.85781,-43.25717,15.833333333333332,815555,2.0.14,12,041,10.0,,,,2.0.14
2023-02-21 04:13:08,B31003,484,-22.83357,-43.28067,11.11111111111111,817192,2.0.14,10,044,11.0,,,,2.0.14
2023-02-21 04:13:10,B31089,484,-22.85994,-43.2561,0.0,817311,2.0.14,8,040,10.0,,,,2.0.14
2023-02-21 04:13:38,B31003,484,-22.83558,-43.28303,11.11111111111111,818847,2.0.14,15,044,11.0,,16.0,,2.0.14
2023-02-21 04:13:40,B31089,484,-22.86128,-43.25605,10.833333333333334,818993,2.0.14,11,040,10.0,,,,2.0.14
2023-02-21 04:14:08,B31003,484,-22.8369,-43.28438,0.0,820566,2.0.14,16,044,11.0,,16.0,,2.0.14
2023-02-21 04:14:10,B31089,484,-22.86348,-43.25653,13.333333333333332,820718,2.0.14,16,040,10.0,,,,2.0.14
2023-02-21 04:14:38,B31003,484,-22.83689,-43.28439,0.0,822300,2.0.14,16,044,11.0,,16.0,,2.0.14
2023-02-21 04:14:40,B31089,484,-22.86738,-43.2552,15.833333333333332,822448,2.0.14,6,040,10.0,,11.0,,2.0.14
2023-02-21 04:15:08,B31003,484,-22.83688,-43.28439,0.0,824033,2.0.14,16,044,11.0,,16.0,,2.0.14
2023-02-21 04:15:10,B31089,484,-22.87151,-43.25378,5.277777777777778,824206,2.0.14,8,040,10.0,,,,2.0.14
2023-02-21 04:15:38,B31003,484,-22.83688,-43.28439,0.0,825751,2.0.14,16,044,11.0,,16.0,,2.0.14
2023-02-21 04:15:40,B31089,484,-22.86919,-43.25445,13.61111111111111,825883,2.0.14,8,040,10.0,,11.0,,2.0.14
2023-02-21 04:16:08,B31003,484,-22.83688,-43.2844,0.0,827506,2.0.14,16,044,11.0,,16.0,,2.0.14
2023-02-21 04:16:10,B31089,484,-22.8668,-43.25415,11.38888888888889,827642,2.0.14,13,040,10.0,,,,2.0.14
2023-02-21 04:16:38,B31003,484,-22.83687,-43.28439,0.0,829243,2.0.14,16,044,11.0,,16.0,,2.0.14
2023-02-21 04:17:08,B31003,484,-22.83685,-43.2844,0.0,830953,2.0.14,16,044,11.0,,16.0,,2.0.14
2023-02-21 04:17:38,B31003,484,-22.83685,-43.28441,0.0,832658,2.0.14,16,044,11.0,,16.0,,2.0.14
2023-02-21 04:18:08,B31003,484,-22.83684,-43.28441,0.0,834401,2.0.14,16,044,11.0,,16.0,,2.0.14
2023-02-21 04:18:38,B31003,484,-22.83684,-43.28441,0.0,836106,2.0.14,16,044,11.0,,16.0,,2.0.14
2023-02-21 04:19:08,B31003,484,-22.83698,-43.28441,3.333333333333333,837824,2.0.14,16,044,11.0,,16.0,,2.0.14
2023-02-21 04:19:38,B31003,484,-22.83637,-43.28343,0.0,839566,2.0.14,16,043,11.0,,16.0,,2.0.14
2023-02-21 04:20:08,B31003,484,-22.83681,-43.28252,4.166666666666667,841335,2.0.14,24,043,11.0,,16.0,,2.0.14
2023-02-21 04:20:38,B31003,484,-22.83677,-43.28167,6.388888888888888,843046,2.0.14,18,043,11.0,,16.0,,2.0.14
2023-02-21 04:21:08,B31003,484,-22.83891,-43.27999,9.444444444444445,844810,2.0.14,15,043,11.0,,,,2.0.14
2023-02-21 04:21:38,B31003,484,-22.83904,-43.2799,0.0,846543,2.0.14,16,043,11.0,,,,2.0.14
2023-02-21 04:22:08,B31003,484,-22.84018,-43.27795,0.0,848307,2.0.14,15,043,11.0,,,,2.0.14
2023-02-21 04:22:38,B31003,484,-22.84078,-43.27581,13.055555555555555,850017,2.0.14,16,043,11.0,,,,2.0.14
2023-02-21 04:23:08,B31003,484,-22.84226,-43.27182,15.833333333333332,851761,2.0.14,21,043,11.0,,,,2.0.14
2023-02-21 04:23:38,B31003,484,-22.84323,-43.26851,13.61111111111111,853542,2.0.14,22,043,11.0,,,,2.0.14
2023-02-21 04:24:08,B31003,484,-22.84694,-43.26628,18.333333333333332,855318,2.0.14,14,042,10.0,,,,2.0.14
2023-02-21 04:24:38,B31003,484,-22.84863,-43.26493,10.277777777777777,857084,2.0.14,15,042,10.0,,,,2.0.14
2023-02-21 04:25:08,B31003,484,-22.85164,-43.2625,14.166666666666666,858831,2.0.14,16,041,10.0,,,,2.0.14
2023-02-21 04:25:38,B31003,484,-22.8547,-43.26007,6.388888888888888,860591,2.0.14,11,041,10.0,,,,2.0.14
2023-02-21 04:26:08,B31003,484,-22.85536,-43.25925,10.277777777777777,862388,2.0.14,6,041,10.0,,,,2.0.14
2023-02-21 04:26:38,B31003,484,-22.8581,-43.25681,11.11111111111111,864177,2.0.14,11,040,10.0,,,,2.0.14
2023-02-21 04:27:38,B31032,484,-22.80452,-43.30942,0.0,867697,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:28:08,B31032,484,-22.80454,-43.30944,0.0,869504,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:28:38,B31032,484,-22.80456,-43.30943,0.0,871291,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:28:52,B31073,484,-22.80416,-43.31128,0.0,872116,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 04:29:08,B31032,484,-22.80455,-43.3094,0.0,873019,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:29:38,B31032,484,-22.80452,-43.30939,0.0,874826,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:30:08,B31032,484,-22.80451,-43.30938,0.0,876589,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:30:38,B31032,484,-22.80452,-43.30939,0.0,878394,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:31:08,B31032,484,-22.80453,-43.30942,0.0,880186,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:31:38,B31032,484,-22.80453,-43.30946,0.0,882025,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:32:08,B31032,484,-22.80452,-43.30946,0.0,883796,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:32:38,B31032,484,-22.80452,-43.30946,0.0,885630,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:33:08,B31032,484,-22.8045,-43.30947,0.0,887418,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:33:38,B31032,484,-22.80449,-43.30947,0.0,889207,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:34:08,B31032,484,-22.80448,-43.30948,0.0,891070,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:34:38,B31032,484,-22.80449,-43.30945,0.0,892822,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:35:08,B31032,484,-22.80451,-43.30945,0.0,894642,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:35:38,B31032,484,-22.80454,-43.30944,0.0,896407,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:36:08,B31032,484,-22.80455,-43.30943,0.0,898235,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:36:38,B31032,484,-22.80454,-43.30941,0.0,900042,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:37:08,B31032,484,-22.80454,-43.30941,0.0,901839,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:37:38,B31032,484,-22.80456,-43.30944,0.0,903643,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:38:08,B31032,484,-22.80458,-43.30946,0.0,905464,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:38:38,B31032,484,-22.80458,-43.30946,0.0,907280,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:39:08,B31032,484,-22.80457,-43.30943,0.0,909149,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:39:38,B31032,484,-22.80453,-43.30942,0.0,910956,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:40:08,B31032,484,-22.80452,-43.30941,0.0,912819,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:40:38,B31032,484,-22.80451,-43.30939,0.0,914668,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:41:08,B31032,484,-22.80452,-43.30939,0.0,916508,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:41:38,B31032,484,-22.80451,-43.30938,0.0,918356,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:41:56,B31134,484,-22.80494,-43.30908,0.0,919506,2.0.14,7,048,31.0,41.0,,,2.0.14
2023-02-21 04:42:08,B31032,484,-22.80452,-43.30939,0.0,920243,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:42:38,B31032,484,-22.80452,-43.30939,0.0,922073,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:43:08,B31032,484,-22.80452,-43.30941,0.0,923939,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:43:38,B31032,484,-22.8045,-43.3094,0.0,925763,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:44:08,B31032,484,-22.8045,-43.30939,0.0,927670,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:44:38,B31032,484,-22.80451,-43.30941,0.0,929505,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:45:08,B31032,484,-22.80448,-43.30941,0.0,931362,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:45:38,B31032,484,-22.80448,-43.30941,0.0,933280,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:46:08,B31032,484,-22.80449,-43.30941,0.0,935115,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:46:38,B31032,484,-22.8045,-43.3094,0.0,937016,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:47:38,B31032,484,-22.80452,-43.30942,0.0,940750,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:48:08,B31032,484,-22.80452,-43.30943,0.0,942658,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:48:38,B31032,484,-22.80452,-43.30943,0.0,944608,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:49:08,B31032,484,-22.80453,-43.30942,0.0,946457,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:49:38,B31032,484,-22.80453,-43.30941,0.0,948380,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:50:08,B31032,484,-22.80452,-43.30941,0.0,950296,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:50:38,B31032,484,-22.80454,-43.30943,0.0,952218,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:51:08,B31032,484,-22.80455,-43.30943,0.0,954110,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:51:38,B31032,484,-22.80456,-43.30943,0.0,955991,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:52:08,B31032,484,-22.80457,-43.30944,0.0,957859,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:52:38,B31032,484,-22.80454,-43.30941,0.0,959787,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:53:08,B31032,484,-22.80454,-43.30941,0.0,961683,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:53:38,B31032,484,-22.80455,-43.30942,0.0,963590,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:54:08,B31032,484,-22.80454,-43.3094,0.0,965523,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:54:38,B31032,484,-22.80454,-43.3094,0.0,967453,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:55:08,B31032,484,-22.80453,-43.30941,0.0,969361,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:55:38,B31032,484,-22.80453,-43.30941,0.0,971250,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:56:08,B31032,484,-22.80454,-43.30941,0.0,973245,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:56:38,B31032,484,-22.80454,-43.30942,0.0,975135,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:57:08,B31032,484,-22.80454,-43.30943,0.0,977113,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:57:38,B31032,484,-22.80454,-43.30943,0.0,979057,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:58:08,B31032,484,-22.80454,-43.30942,0.0,981038,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:58:38,B31032,484,-22.80455,-43.30942,0.0,982981,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:58:52,B31073,484,-22.80414,-43.31126,0.0,983957,2.0.14,5,048,31.0,41.0,,,2.0.14
2023-02-21 04:59:08,B31032,484,-22.80456,-43.30943,0.0,984993,2.0.14,6,048,31.0,41.0,,,2.0.14
2023-02-21 04:59:38,B31032,484,-22.80456,-43.30941,0.0,987251,2.0.14,6,048,31.0,41.0,,,2.0.14
