GPSTIMESTAMP,BUSID,LINE,LATITUDE,LONGITUDE,VELOCITY,ID,SWVERSION,ELEVATION
2023-02-21 00:00:09,D13346,741,-22.87952,-43.35688,0.0,543,2.0.14,34
2023-02-21 00:00:10,D13345,741,-22.87937,-43.35697,0.0,620,2.0.14,34
2023-02-21 00:00:39,D13346,741,-22.87963,-43.35685,0.2777777777777778,2331,2.0.14,34
2023-02-21 00:00:40,D13345,741,-22.87937,-43.35697,0.0,2380,2.0.14,34
2023-02-21 00:01:09,D13346,741,-22.87965,-43.35684,0.0,4100,2.0.14,34
2023-02-21 00:01:10,D13345,741,-22.87937,-43.35697,0.0,4193,2.0.14,34
2023-02-21 00:01:39,D13346,741,-22.87961,-43.35686,0.0,5870,2.0.14,34
2023-02-21 00:01:40,D13345,741,-22.87937,-43.35697,0.0,5955,2.0.14,34
2023-02-21 00:02:09,D13346,741,-22.87961,-43.35686,0.0,7664,2.0.14,34
2023-02-21 00:02:10,D13345,741,-22.87937,-43.35697,0.0,7696,2.0.14,34
2023-02-21 00:02:39,D13346,741,-22.87955,-43.3569,0.0,9418,2.0.14,34
2023-02-21 00:02:40,D13345,741,-22.87937,-43.35697,0.0,9504,2.0.14,34
2023-02-21 00:03:09,D13346,741,-22.87955,-43.3569,0.0,11199,2.0.14,34
2023-02-21 00:03:10,D13345,741,-22.87937,-43.35697,0.0,11237,2.0.14,34
2023-02-21 00:03:39,D13346,741,-22.87955,-43.3569,0.0,12970,2.0.14,34
2023-02-21 00:03:40,D13345,741,-22.87937,-43.35697,0.0,13061,2.0.14,34
2023-02-21 00:04:09,D13346,741,-22.87943,-43.35693,0.0,14775,2.0.14,34
2023-02-21 00:04:10,D13345,741,-22.87937,-43.35697,0.0,14807,2.0.14,34
2023-02-21 00:04:39,D13346,741,-22.87943,-43.35693,0.0,16508,2.0.14,34
2023-02-21 00:04:40,D13345,741,-22.87937,-43.35697,0.0,16595,2.0.14,34
2023-02-21 00:05:09,D13346,741,-22.87943,-43.3569,0.0,18347,2.0.14,34
2023-02-21 00:05:10,D13345,741,-22.87937,-43.35697,0.0,18374,2.0.14,34
2023-02-21 00:05:39,D13346,741,-22.87942,-43.35691,0.0,20125,2.0.14,34
2023-02-21 00:05:40,D13345,741,-22.87937,-43.35697,0.0,20212,2.0.14,34
2023-02-21 00:06:09,D13346,741,-22.87942,-43.35691,0.0,21920,2.0.14,34
2023-02-21 00:06:10,D13345,741,-22.87937,-43.35697,0.0,21958,2.0.14,34
2023-02-21 00:06:39,D13346,741,-22.8795,-43.35696,0.0,23653,2.0.14,34
2023-02-21 00:06:40,D13345,741,-22.87937,-43.35697,0.0,23722,2.0.14,34
2023-02-21 00:07:09,D13346,741,-22.87956,-43.35695,0.0,25407,2.0.14,34
2023-02-21 00:07:10,D13345,741,-22.87937,-43.35697,0.0,25472,2.0.14,34
2023-02-21 00:07:39,D13346,741,-22.87946,-43.35693,0.5555555555555556,27133,2.0.14,34
2023-02-21 00:07:40,D13345,741,-22.87937,-43.35697,0.0,27238,2.0.14,34
2023-02-21 00:08:09,D13346,741,-22.87947,-43.35692,0.0,28923,2.0.14,34
2023-02-21 00:08:10,D13345,741,-22.87937,-43.35697,0.0,28946,2.0.14,34
2023-02-21 00:08:39,D13346,741,-22.87954,-43.35691,0.0,30645,2.0.14,34
2023-02-21 00:08:40,D13345,741,-22.87937,-43.35697,0.0,30687,2.0.14,34
2023-02-21 00:09:09,D13346,741,-22.87957,-43.35699,0.0,32375,2.0.14,34
2023-02-21 00:09:10,D13345,741,-22.87937,-43.35697,0.0,32453,2.0.14,34
2023-02-21 00:09:39,D13346,741,-22.87957,-43.35699,0.0,34172,2.0.14,34
2023-02-21 00:09:40,D13345,741,-22.87937,-43.35697,0.0,34224,2.0.14,34
2023-02-21 00:10:09,D13346,741,-22.8796,-43.35699,0.5555555555555556,35907,2.0.14,34
2023-02-21 00:10:10,D13345,741,-22.87937,-43.35697,0.0,36016,2.0.14,34
2023-02-21 00:10:39,D13346,741,-22.87956,-43.35701,0.0,37681,2.0.14,34
2023-02-21 00:10:40,D13345,741,-22.87937,-43.35697,0.0,37757,2.0.14,34
2023-02-21 00:11:09,D13346,741,-22.87949,-43.35699,0.0,39433,2.0.14,34
2023-02-21 00:11:10,D13345,741,-22.87937,-43.35697,0.0,39535,2.0.14,34
2023-02-21 00:11:39,D13346,741,-22.87948,-43.35699,0.0,41255,2.0.14,34
2023-02-21 00:11:40,D13345,741,-22.87937,-43.35697,0.0,41319,2.0.14,34
2023-02-21 00:12:09,D13346,741,-22.87954,-43.35697,0.0,42980,2.0.14,34
2023-02-21 00:12:10,D13345,741,-22.87937,-43.35697,0.0,43028,2.0.14,34
2023-02-21 00:12:39,D13346,741,-22.87954,-43.35695,0.0,44738,2.0.14,34
2023-02-21 00:12:40,D13345,741,-22.87937,-43.35697,0.0,44750,2.0.14,34
2023-02-21 00:13:09,D13346,741,-22.87956,-43.35695,0.0,46441,2.0.14,34
2023-02-21 00:13:09,D13345,741,-22.87937,-43.35697,0.0,46451,2.0.14,34
2023-02-21 00:13:39,D13346,741,-22.87956,-43.35695,0.0,48161,2.0.14,34
2023-02-21 00:13:40,D13345,741,-22.87937,-43.35697,0.0,48240,2.0.14,34
2023-02-21 00:14:09,D13346,741,-22.87953,-43.35691,0.0,49927,2.0.14,34
2023-02-21 00:14:10,D13345,741,-22.87937,-43.35697,0.0,49979,2.0.14,34
2023-02-21 00:14:39,D13346,741,-22.87952,-43.3569,0.0,51691,2.0.14,34
2023-02-21 00:14:40,D13345,741,-22.87937,-43.35697,0.0,51713,2.0.14,34
2023-02-21 00:15:09,D13346,741,-22.87952,-43.35691,0.0,53428,2.0.14,34
2023-02-21 00:15:10,D13345,741,-22.87937,-43.35697,0.0,53475,2.0.14,34
2023-02-21 00:15:39,D13346,741,-22.87953,-43.35692,0.0,55170,2.0.14,34
2023-02-21 00:15:40,D13345,741,-22.87937,-43.35697,0.0,55185,2.0.14,34
2023-02-21 00:16:09,D13346,741,-22.87953,-43.35692,0.0,56873,2.0.14,34
2023-02-21 00:16:09,D13345,741,-22.87937,-43.35697,0.0,56893,2.0.14,34
2023-02-21 00:16:39,D13346,741,-22.87953,-43.35695,0.0,58606,2.0.14,34
2023-02-21 00:16:40,D13345,741,-22.87937,-43.35697,0.0,58700,2.0.14,34
2023-02-21 00:17:09,D13346,741,-22.87953,-43.35695,0.0,60380,2.0.14,34
2023-02-21 00:17:10,D13345,741,-22.87937,-43.35697,0.0,60401,2.0.14,34
2023-02-21 00:17:39,D13346,741,-22.87953,-43.35695,0.0,62078,2.0.14,34
2023-02-21 00:17:40,D13345,741,-22.87937,-43.35697,0.0,62098,2.0.14,34
2023-02-21 00:18:09,D13346,741,-22.87953,-43.35695,0.0,63780,2.0.14,34
2023-02-21 00:18:10,D13345,741,-22.87937,-43.35697,0.0,63815,2.0.14,34
2023-02-21 00:18:39,D13346,741,-22.87958,-43.35693,0.0,65498,2.0.14,34
2023-02-21 00:18:40,D13345,741,-22.87937,-43.35697,0.0,65534,2.0.14,34
2023-02-21 00:19:09,D13346,741,-22.87958,-43.35693,0.0,67245,2.0.14,34
2023-02-21 00:19:10,D13345,741,-22.87937,-43.35697,0.0,67291,2.0.14,34
2023-02-21 00:19:39,D13346,741,-22.87954,-43.35696,0.0,68958,2.0.14,34
2023-02-21 00:19:40,D13345,741,-22.87937,-43.35697,0.0,68983,2.0.14,34
2023-02-21 00:20:09,D13346,741,-22.87954,-43.35694,0.0,70654,2.0.14,34
2023-02-21 00:20:10,D13345,741,-22.87937,-43.35697,0.0,70700,2.0.14,34
2023-02-21 00:20:39,D13346,741,-22.87951,-43.35689,0.2777777777777778,72392,2.0.14,34
2023-02-21 00:20:40,D13345,741,-22.87937,-43.35697,0.0,72413,2.0.14,34
2023-02-21 00:21:09,D13346,741,-22.87946,-43.35687,0.0,74098,2.0.14,34
2023-02-21 00:21:10,D13345,741,-22.87937,-43.35697,0.0,74157,2.0.14,34
2023-02-21 00:21:39,D13346,741,-22.87948,-43.35689,0.5555555555555556,75786,2.0.14,34
2023-02-21 00:21:40,D13345,741,-22.87937,-43.35697,0.0,75813,2.0.14,34
2023-02-21 00:22:09,D13346,741,-22.87944,-43.35685,0.0,77454,2.0.14,34
2023-02-21 00:22:10,D13345,741,-22.87937,-43.35697,0.0,77548,2.0.14,34
2023-02-21 00:22:39,D13346,741,-22.87944,-43.35685,0.0,79144,2.0.14,34
2023-02-21 00:22:40,D13345,741,-22.87937,-43.35697,0.0,79231,2.0.14,34
2023-02-21 00:23:09,D13346,741,-22.87944,-43.35685,0.0,80925,2.0.14,34
2023-02-21 00:23:10,D13345,741,-22.87937,-43.35697,0.0,80988,2.0.14,34
2023-02-21 00:23:39,D13346,741,-22.87944,-43.35685,0.0,82656,2.0.14,34
2023-02-21 00:23:40,D13345,741,-22.87937,-43.35697,0.0,82710,2.0.14,34
2023-02-21 00:24:09,D13346,741,-22.87956,-43.35696,0.0,84326,2.0.14,34
2023-02-21 00:24:09,D13345,741,-22.87937,-43.35697,0.0,84378,2.0.14,34
2023-02-21 00:24:39,D13346,741,-22.87956,-43.35696,0.0,86080,2.0.14,34
2023-02-21 00:24:40,D13345,741,-22.87937,-43.35697,0.0,86175,2.0.14,34
2023-02-21 00:25:09,D13346,741,-22.87956,-43.35696,0.0,87785,2.0.14,34
2023-02-21 00:25:09,D13345,741,-22.87937,-43.35697,0.0,87804,2.0.14,34
2023-02-21 00:25:39,D13346,741,-22.87951,-43.3569,0.0,89475,2.0.14,34
2023-02-21 00:25:40,D13345,741,-22.87937,-43.35697,0.0,89585,2.0.14,34
2023-02-21 00:26:09,D13346,741,-22.87951,-43.3569,0.0,91223,2.0.14,34
