GPSTIMESTAMP,BUSID,LINE,LATITUDE,LONGITUDE,VELOCITY,ID,SWVERSION,ELEVATION
2023-02-21 00:00:27,D86123,802,-22.89402,-43.53157,0.0,1609,2.0.14,43
2023-02-21 00:00:57,D86123,802,-22.89399,-43.53155,0.0,3377,2.0.14,43
2023-02-21 00:01:27,D86123,802,-22.89399,-43.53152,0.0,5165,2.0.14,45
2023-02-21 00:01:57,D86123,802,-22.89402,-43.53152,0.0,6948,2.0.14,45
2023-02-21 00:02:27,D86123,802,-22.89401,-43.53152,0.0,8736,2.0.14,45
2023-02-21 00:02:57,D86123,802,-22.89402,-43.53152,0.0,10483,2.0.14,45
2023-02-21 00:03:27,D86123,802,-22.89401,-43.53152,0.0,12272,2.0.14,45
2023-02-21 00:03:57,D86123,802,-22.89401,-43.53152,0.0,14044,2.0.14,45
2023-02-21 00:04:27,D86123,802,-22.894,-43.53155,0.0,15819,2.0.14,43
2023-02-21 00:04:57,D86123,802,-22.89397,-43.53155,0.0,17609,2.0.14,43
2023-02-21 00:05:27,D86123,802,-22.89396,-43.53159,0.0,19400,2.0.14,43
2023-02-21 00:05:57,D86123,802,-22.89396,-43.53159,0.0,21212,2.0.14,43
2023-02-21 00:06:27,D86123,802,-22.89396,-43.53159,0.0,22947,2.0.14,43
2023-02-21 00:06:57,D86123,802,-22.89394,-43.53156,0.0,24730,2.0.14,43
2023-02-21 00:07:27,D86123,802,-22.89394,-43.53156,0.0,26450,2.0.14,43
2023-02-21 00:07:41,D86107,802,-22.89408,-43.53281,0.0,27298,2.0.14,43
2023-02-21 00:07:57,D86123,802,-22.89394,-43.53155,0.0,28198,2.0.14,43
2023-02-21 00:08:27,D86123,802,-22.89394,-43.53154,0.0,29941,2.0.14,43
2023-02-21 00:08:57,D86123,802,-22.89435,-43.53153,5.555555555555555,31693,2.0.14,46
2023-02-21 00:09:27,D86123,802,-22.895,-43.53202,0.0,33456,2.0.14,45
2023-02-21 00:09:57,D86123,802,-22.89501,-43.53202,0.0,35235,2.0.14,45
2023-02-21 00:10:27,D86123,802,-22.89507,-43.53212,0.0,37004,2.0.14,45
2023-02-21 00:10:57,D86123,802,-22.89475,-43.53246,7.777777777777778,38712,2.0.14,43
2023-02-21 00:11:27,D86123,802,-22.89406,-43.53275,0.0,40498,2.0.14,43
2023-02-21 00:11:57,D86123,802,-22.8941,-43.53276,0.0,42276,2.0.14,43
2023-02-21 00:12:27,D86123,802,-22.8941,-43.53276,0.0,44022,2.0.14,43
2023-02-21 00:12:57,D86123,802,-22.8941,-43.53276,0.0,45751,2.0.14,43
2023-02-21 00:13:15,D86080,802,-22.89395,-43.53286,0.0,46809,2.0.14,43
2023-02-21 00:13:27,D86123,802,-22.8941,-43.53276,0.0,47486,2.0.14,43
2023-02-21 00:13:57,D86123,802,-22.8941,-43.53276,0.0,49230,2.0.14,43
2023-02-21 00:14:27,D86123,802,-22.8941,-43.53276,0.0,50984,2.0.14,43
2023-02-21 00:14:28,D86123,802,-22.8941,-43.53276,0.0,51055,2.0.14,43
2023-02-21 00:23:38,D86224,802,-22.89407,-43.53277,0.0,82561,2.0.14,43
2023-02-21 00:37:41,D86107,802,-22.89408,-43.53281,0.0,130316,2.0.14,43
2023-02-21 00:43:15,D86080,802,-22.89395,-43.53286,0.0,148944,2.0.14,43
2023-02-21 00:44:28,D86123,802,-22.8941,-43.53276,0.0,152979,2.0.14,43
2023-02-21 00:53:38,D86224,802,-22.89407,-43.53277,0.0,183627,2.0.14,43
2023-02-21 01:07:41,D86107,802,-22.89408,-43.53281,0.0,230117,2.0.14,43
2023-02-21 01:13:15,D86080,802,-22.89395,-43.53286,0.0,248264,2.0.14,43
2023-02-21 01:14:28,D86123,802,-22.8941,-43.53276,0.0,252206,2.0.14,43
2023-02-21 01:23:38,D86224,802,-22.89407,-43.53277,0.0,281616,2.0.14,43
2023-02-21 01:37:41,D86107,802,-22.89408,-43.53281,0.0,325792,2.0.14,43
2023-02-21 01:43:15,D86080,802,-22.89395,-43.53286,0.0,343121,2.0.14,43
2023-02-21 01:44:28,D86123,802,-22.8941,-43.53276,0.0,346938,2.0.14,43
2023-02-21 01:53:38,D86224,802,-22.89408,-43.53276,0.0,375379,2.0.14,43
2023-02-21 02:07:41,D86107,802,-22.89408,-43.53281,0.0,418876,2.0.14,43
2023-02-21 02:13:15,D86080,802,-22.89395,-43.53286,0.0,436239,2.0.14,43
2023-02-21 02:14:28,D86123,802,-22.8941,-43.53276,0.0,440037,2.0.14,43
2023-02-21 02:23:38,D86224,802,-22.89408,-43.53276,0.0,468597,2.0.14,43
2023-02-21 02:37:41,D86107,802,-22.89408,-43.53281,0.0,512244,2.0.14,43
2023-02-21 02:43:15,D86080,802,-22.89394,-43.53287,0.0,529527,2.0.14,43
2023-02-21 02:52:39,D86237,802,-22.89417,-43.53268,0.0,558734,2.0.14,43
2023-02-21 02:53:38,D86224,802,-22.89408,-43.53276,0.0,561854,2.0.14,43
2023-02-21 03:03:46,D86126,802,-22.89385,-43.53297,0.0,593425,2.0.14,42
2023-02-21 03:13:15,D86080,802,-22.89394,-43.53287,0.0,622806,2.0.14,43
2023-02-21 03:22:39,D86237,802,-22.89417,-43.53268,0.0,652445,2.0.14,43
2023-02-21 03:23:38,D86224,802,-22.89408,-43.53276,0.0,655590,2.0.14,43
2023-02-21 03:43:15,D86080,802,-22.89394,-43.53287,0.0,718485,2.0.14,43
2023-02-21 03:52:39,D86237,802,-22.89417,-43.53268,0.0,749103,2.0.14,43
2023-02-21 03:53:38,D86224,802,-22.89408,-43.53276,0.0,752347,2.0.14,43
2023-02-21 04:03:46,D86126,802,-22.89386,-43.53298,0.0,785773,2.0.14,42
2023-02-21 04:13:15,D86080,802,-22.89394,-43.53287,0.0,817526,2.0.14,43
2023-02-21 04:22:39,D86237,802,-22.89417,-43.53268,0.0,850085,2.0.14,43
2023-02-21 04:23:15,D86126,802,-22.89384,-43.53298,0.0,852166,2.0.14,42
2023-02-21 04:23:38,D86224,802,-22.89408,-43.53276,0.0,853561,2.0.14,43
2023-02-21 04:24:15,D86126,802,-22.89383,-43.53302,0.0,855679,2.0.14,42
2023-02-21 04:24:45,D86126,802,-22.89385,-43.53302,0.0,857464,2.0.14,42
2023-02-21 04:25:15,D86126,802,-22.89384,-43.53302,0.0,859233,2.0.14,42
2023-02-21 04:25:45,D86126,802,-22.89384,-43.53302,0.0,860979,2.0.14,42
2023-02-21 04:26:15,D86126,802,-22.89385,-43.53303,0.0,862799,2.0.14,42
2023-02-21 04:27:15,D86126,802,-22.89387,-43.53301,0.0,866325,2.0.14,42
2023-02-21 04:27:45,D86126,802,-22.89387,-43.53301,0.0,868108,2.0.14,42
2023-02-21 04:28:15,D86126,802,-22.89388,-43.533,0.0,869898,2.0.14,42
2023-02-21 04:28:45,D86126,802,-22.89386,-43.53299,0.0,871642,2.0.14,42
2023-02-21 04:29:15,D86126,802,-22.89387,-43.53298,0.0,873460,2.0.14,42
2023-02-21 04:29:45,D86126,802,-22.89388,-43.53297,0.0,875252,2.0.14,42
2023-02-21 04:30:15,D86126,802,-22.89386,-43.53297,0.0,877026,2.0.14,42
2023-02-21 04:30:45,D86126,802,-22.89385,-43.53299,0.0,878829,2.0.14,42
2023-02-21 04:31:15,D86126,802,-22.89384,-43.53298,0.0,880587,2.0.14,42
2023-02-21 04:31:45,D86126,802,-22.89385,-43.53297,0.0,882416,2.0.14,42
2023-02-21 04:32:15,D86126,802,-22.89384,-43.53296,0.0,884205,2.0.14,42
2023-02-21 04:32:45,D86126,802,-22.89383,-43.53296,0.0,885987,2.0.14,42
2023-02-21 04:33:15,D86126,802,-22.89382,-43.53298,0.0,887779,2.0.14,42
2023-02-21 04:33:45,D86126,802,-22.89383,-43.53299,0.0,889603,2.0.14,42
2023-02-21 04:34:15,D86126,802,-22.89384,-43.53299,0.0,891437,2.0.14,42
2023-02-21 04:34:45,D86126,802,-22.89385,-43.53299,0.0,893227,2.0.14,42
2023-02-21 04:35:45,D86126,802,-22.89336,-43.53243,2.5,896833,2.0.14,44
2023-02-21 04:36:15,D86126,802,-22.89282,-43.53221,4.166666666666667,898625,2.0.14,42
2023-02-21 04:36:45,D86126,802,-22.89358,-43.53354,10.833333333333334,900456,2.0.14,39
2023-02-21 04:37:15,D86126,802,-22.89444,-43.53651,10.555555555555555,902265,2.0.14,34
2023-02-21 04:38:15,D86126,802,-22.8994,-43.54211,14.166666666666666,905887,2.0.14,30
2023-02-21 04:38:45,D86126,802,-22.90168,-43.54562,14.722222222222221,907716,2.0.14,31
2023-02-21 04:39:15,D86126,802,-22.90228,-43.54904,7.5,909528,2.0.14,32
2023-02-21 04:39:45,D86126,802,-22.90129,-43.54992,8.88888888888889,911380,2.0.14,32
2023-02-21 04:40:15,D86126,802,-22.90084,-43.55204,12.5,913183,2.0.14,32
2023-02-21 04:40:45,D86126,802,-22.90188,-43.55381,8.88888888888889,915052,2.0.14,31
2023-02-21 04:41:15,D86126,802,-22.90254,-43.55612,5.833333333333333,916921,2.0.14,34
2023-02-21 04:41:45,D86126,802,-22.90163,-43.55564,3.611111111111111,918803,2.0.14,33
2023-02-21 04:42:15,D86126,802,-22.90162,-43.55554,0.0,920658,2.0.14,33
2023-02-21 04:42:45,D86126,802,-22.90162,-43.55553,0.0,922465,2.0.14,33
