GPSTIMESTAMP,BUSID,LINE,LATITUDE,LONGITUDE,VELOCITY,ID,SWVERSION,ELEVATION
2023-02-21 00:00:15,D13342,743,-22.87947,-43.35698,0.0,900,2.0.14,34
2023-02-21 00:00:24,D13341,743,-22.87943,-43.35697,0.0,1473,2.0.14,34
2023-02-21 00:00:45,D13342,743,-22.87947,-43.35698,0.0,2660,2.0.14,34
2023-02-21 00:00:54,D13341,743,-22.87943,-43.35697,0.0,3224,2.0.14,34
2023-02-21 00:01:15,D13342,743,-22.87947,-43.35698,0.0,4451,2.0.14,34
2023-02-21 00:01:24,D13341,743,-22.87943,-43.35697,0.0,4977,2.0.14,34
2023-02-21 00:01:45,D13342,743,-22.87947,-43.35698,0.0,6245,2.0.14,34
2023-02-21 00:01:54,D13341,743,-22.87943,-43.35697,0.0,6766,2.0.14,34
2023-02-21 00:02:15,D13342,743,-22.87947,-43.35698,0.0,8011,2.0.14,34
2023-02-21 00:02:24,D13341,743,-22.87943,-43.35697,0.0,8552,2.0.14,34
2023-02-21 00:02:45,D13342,743,-22.87947,-43.35698,0.0,9762,2.0.14,34
2023-02-21 00:02:54,D13341,743,-22.87943,-43.35697,0.0,10306,2.0.14,34
2023-02-21 00:03:15,D13342,743,-22.87947,-43.35698,0.0,11561,2.0.14,34
2023-02-21 00:03:24,D13341,743,-22.87943,-43.35697,0.0,12108,2.0.14,34
2023-02-21 00:03:45,D13342,743,-22.87947,-43.35698,0.0,13351,2.0.14,34
2023-02-21 00:03:54,D13341,743,-22.87943,-43.35697,0.0,13897,2.0.14,34
2023-02-21 00:04:15,D13342,743,-22.87947,-43.35698,0.0,15102,2.0.14,34
2023-02-21 00:04:24,D13341,743,-22.87943,-43.35697,0.0,15658,2.0.14,34
2023-02-21 00:04:45,D13342,743,-22.87947,-43.35698,0.0,16876,2.0.14,34
2023-02-21 00:04:54,D13341,743,-22.87943,-43.35697,0.0,17428,2.0.14,34
2023-02-21 00:05:15,D13342,743,-22.87947,-43.35698,0.0,18676,2.0.14,34
2023-02-21 00:05:24,D13341,743,-22.87943,-43.35697,0.0,19231,2.0.14,34
2023-02-21 00:05:45,D13342,743,-22.87947,-43.35698,0.0,20443,2.0.14,34
2023-02-21 00:05:54,D13341,743,-22.87943,-43.35697,0.0,21030,2.0.14,34
2023-02-21 00:06:15,D13342,743,-22.87947,-43.35698,0.0,22266,2.0.14,34
2023-02-21 00:06:24,D13341,743,-22.87943,-43.35697,0.0,22795,2.0.14,34
2023-02-21 00:06:45,D13342,743,-22.87947,-43.35698,0.0,23996,2.0.14,34
2023-02-21 00:06:54,D13341,743,-22.87943,-43.35697,0.0,24532,2.0.14,34
2023-02-21 00:07:15,D13342,743,-22.87947,-43.35698,0.0,25735,2.0.14,34
2023-02-21 00:07:24,D13341,743,-22.87943,-43.35697,0.0,26301,2.0.14,34
2023-02-21 00:07:45,D13342,743,-22.87947,-43.35698,0.0,27511,2.0.14,34
2023-02-21 00:07:54,D13341,743,-22.87943,-43.35697,0.0,28050,2.0.14,34
2023-02-21 00:08:15,D13342,743,-22.87947,-43.35698,0.0,29225,2.0.14,34
2023-02-21 00:08:24,D13341,743,-22.87943,-43.35697,0.0,29772,2.0.14,34
2023-02-21 00:08:45,D13342,743,-22.87947,-43.35698,0.0,30972,2.0.14,34
2023-02-21 00:08:54,D13341,743,-22.87943,-43.35697,0.0,31543,2.0.14,34
2023-02-21 00:09:15,D13342,743,-22.87947,-43.35698,0.0,32749,2.0.14,34
2023-02-21 00:09:24,D13341,743,-22.87943,-43.35697,0.0,33305,2.0.14,34
2023-02-21 00:09:45,D13342,743,-22.87947,-43.35698,0.0,34517,2.0.14,34
2023-02-21 00:09:54,D13341,743,-22.87943,-43.35697,0.0,35076,2.0.14,34
2023-02-21 00:10:15,D13342,743,-22.87947,-43.35698,0.0,36280,2.0.14,34
2023-02-21 00:10:25,D13341,743,-22.87943,-43.35697,0.0,36893,2.0.14,34
2023-02-21 00:10:45,D13342,743,-22.87947,-43.35698,0.0,38024,2.0.14,34
2023-02-21 00:10:55,D13341,743,-22.87943,-43.35697,0.0,38648,2.0.14,34
2023-02-21 00:11:15,D13342,743,-22.87947,-43.35698,0.0,39797,2.0.14,34
2023-02-21 00:11:25,D13341,743,-22.87943,-43.35697,0.0,40386,2.0.14,34
2023-02-21 00:11:45,D13342,743,-22.87947,-43.35698,0.0,41550,2.0.14,34
2023-02-21 00:11:55,D13341,743,-22.87943,-43.35697,0.0,42174,2.0.14,34
2023-02-21 00:12:15,D13342,743,-22.87947,-43.35698,0.0,43298,2.0.14,34
2023-02-21 00:12:25,D13341,743,-22.87943,-43.35697,0.0,43905,2.0.14,34
2023-02-21 00:12:45,D13342,743,-22.87947,-43.35698,0.0,45057,2.0.14,34
2023-02-21 00:12:55,D13341,743,-22.87943,-43.35697,0.0,45673,2.0.14,34
2023-02-21 00:13:15,D13342,743,-22.87947,-43.35698,0.0,46799,2.0.14,34
2023-02-21 00:13:25,D13341,743,-22.87943,-43.35697,0.0,47371,2.0.14,34
2023-02-21 00:13:45,D13342,743,-22.87947,-43.35698,0.0,48558,2.0.14,34
2023-02-21 00:13:55,D13341,743,-22.87943,-43.35697,0.0,49153,2.0.14,34
2023-02-21 00:14:15,D13342,743,-22.87947,-43.35698,0.0,50267,2.0.14,34
2023-02-21 00:14:25,D13341,743,-22.87943,-43.35697,0.0,50887,2.0.14,34
2023-02-21 00:14:45,D13342,743,-22.87947,-43.35698,0.0,52029,2.0.14,34
2023-02-21 00:14:55,D13341,743,-22.87943,-43.35697,0.0,52609,2.0.14,34
2023-02-21 00:15:15,D13342,743,-22.87947,-43.35698,0.0,53745,2.0.14,34
2023-02-21 00:15:25,D13341,743,-22.87943,-43.35697,0.0,54374,2.0.14,34
2023-02-21 00:15:45,D13342,743,-22.87947,-43.35698,0.0,55447,2.0.14,34
2023-02-21 00:15:55,D13341,743,-22.87943,-43.35697,0.0,56070,2.0.14,34
2023-02-21 00:16:15,D13342,743,-22.87947,-43.35698,0.0,57240,2.0.14,34
2023-02-21 00:16:25,D13341,743,-22.87943,-43.35697,0.0,57830,2.0.14,34
2023-02-21 00:16:45,D13342,743,-22.87947,-43.35698,0.0,58944,2.0.14,34
2023-02-21 00:16:55,D13341,743,-22.87943,-43.35697,0.0,59559,2.0.14,34
2023-02-21 00:17:15,D13342,743,-22.87947,-43.35698,0.0,60677,2.0.14,34
2023-02-21 00:17:25,D13341,743,-22.87943,-43.35697,0.0,61275,2.0.14,34
2023-02-21 00:17:45,D13342,743,-22.87947,-43.35698,0.0,62382,2.0.14,34
2023-02-21 00:17:55,D13341,743,-22.87943,-43.35697,0.0,62996,2.0.14,34
2023-02-21 00:18:15,D13342,743,-22.87947,-43.35698,0.0,64095,2.0.14,34
2023-02-21 00:18:25,D13341,743,-22.87943,-43.35697,0.0,64728,2.0.14,34
2023-02-21 00:18:45,D13342,743,-22.87947,-43.35698,0.0,65848,2.0.14,34
2023-02-21 00:18:55,D13341,743,-22.87943,-43.35697,0.0,66423,2.0.14,34
2023-02-21 00:19:15,D13342,743,-22.87947,-43.35698,0.0,67544,2.0.14,34
2023-02-21 00:19:25,D13341,743,-22.87943,-43.35697,0.0,68155,2.0.14,34
2023-02-21 00:19:45,D13342,743,-22.87947,-43.35698,0.0,69297,2.0.14,34
2023-02-21 00:19:55,D13341,743,-22.87943,-43.35697,0.0,69865,2.0.14,34
2023-02-21 00:20:15,D13342,743,-22.87947,-43.35698,0.0,70963,2.0.14,34
2023-02-21 00:20:24,D13341,743,-22.87943,-43.35697,0.0,71505,2.0.14,34
2023-02-21 00:20:45,D13342,743,-22.87947,-43.35698,0.0,72717,2.0.14,34
2023-02-21 00:20:54,D13341,743,-22.87943,-43.35697,0.0,73254,2.0.14,34
2023-02-21 00:21:15,D13342,743,-22.87947,-43.35698,0.0,74402,2.0.14,34
2023-02-21 00:21:24,D13341,743,-22.87943,-43.35697,0.0,74955,2.0.14,34
2023-02-21 00:21:45,D13342,743,-22.87947,-43.35698,0.0,76081,2.0.14,34
2023-02-21 00:21:54,D13341,743,-22.87943,-43.35697,0.0,76623,2.0.14,34
2023-02-21 00:22:15,D13342,743,-22.87947,-43.35698,0.0,77816,2.0.14,34
2023-02-21 00:22:24,D13341,743,-22.87943,-43.35697,0.0,78317,2.0.14,34
2023-02-21 00:22:45,D13342,743,-22.87947,-43.35698,0.0,79532,2.0.14,34
2023-02-21 00:22:54,D13341,743,-22.87943,-43.35697,0.0,80066,2.0.14,34
2023-02-21 00:23:15,D13342,743,-22.87947,-43.35698,0.0,81229,2.0.14,34
2023-02-21 00:23:24,D13341,743,-22.87943,-43.35697,0.0,81768,2.0.14,34
2023-02-21 00:23:45,D13342,743,-22.87947,-43.35698,0.0,82964,2.0.14,34
2023-02-21 00:23:54,D13341,743,-22.87943,-43.35697,0.0,83511,2.0.14,34
2023-02-21 00:24:15,D13342,743,-22.87947,-43.35698,0.0,84700,2.0.14,34
2023-02-21 00:24:24,D13341,743,-22.87943,-43.35697,0.0,85220,2.0.14,34
2023-02-21 00:24:45,D13342,743,-22.87947,-43.35698,0.0,86426,2.0.14,34
2023-02-21 00:24:54,D13341,743,-22.87943,-43.35697,0.0,86978,2.0.14,34
2023-02-21 00:25:15,D13342,743,-22.87947,-43.35698,0.0,88161,2.0.14,34
2023-02-21 00:25:24,D13341,743,-22.87943,-43.35697,0.0,88647,2.0.14,34
2023-02-21 00:25:45,D13342,743,-22.87947,-43.35698,0.0,89852,2.0.14,34
2023-02-21 00:25:54,D13341,743,-22.87943,-43.35697,0.0,90367,2.0.14,34
2023-02-21 00:26:15,D13342,743,-22.87947,-43.35698,0.0,91536,2.0.14,34
2023-02-21 00:26:24,D13341,743,-22.87943,-43.35697,0.0,92085,2.0.14,34
2023-02-21 00:26:45,D13342,743,-22.87947,-43.35698,0.0,93298,2.0.14,34
2023-02-21 00:26:54,D13341,743,-22.87943,-43.35697,0.0,93800,2.0.14,34
2023-02-21 00:27:15,D13342,743,-22.87947,-43.35698,0.0,94982,2.0.14,34
2023-02-21 00:27:24,D13341,743,-22.87943,-43.35697,0.0,95502,2.0.14,34
2023-02-21 00:27:45,D13342,743,-22.87947,-43.35698,0.0,96709,2.0.14,34
2023-02-21 00:27:54,D13341,743,-22.87943,-43.35697,0.0,97213,2.0.14,34
2023-02-21 00:28:15,D13342,743,-22.87947,-43.35698,0.0,98408,2.0.14,34
2023-02-21 00:28:24,D13341,743,-22.87943,-43.35697,0.0,98942,2.0.14,34
2023-02-21 00:28:45,D13342,743,-22.87947,-43.35698,0.0,100103,2.0.14,34
2023-02-21 00:28:54,D13341,743,-22.87943,-43.35697,0.0,100651,2.0.14,34
2023-02-21 00:29:15,D13342,743,-22.87947,-43.35698,0.0,101853,2.0.14,34
2023-02-21 00:29:24,D13341,743,-22.87943,-43.35697,0.0,102356,2.0.14,34
2023-02-21 00:29:45,D13342,743,-22.87947,-43.35698,0.0,103509,2.0.14,34
2023-02-21 00:29:54,D13341,743,-22.87943,-43.35697,0.0,104041,2.0.14,34
2023-02-21 00:30:15,D13342,743,-22.87947,-43.35698,0.0,105239,2.0.14,34
2023-02-21 00:30:24,D13341,743,-22.87943,-43.35697,0.0,105763,2.0.14,34
2023-02-21 00:30:45,D13342,743,-22.87947,-43.35698,0.0,106962,2.0.14,34
2023-02-21 00:30:54,D13341,743,-22.87943,-43.35697,0.0,107473,2.0.14,34
2023-02-21 00:31:15,D13342,743,-22.87947,-43.35698,0.0,108644,2.0.14,34
2023-02-21 00:31:24,D13341,743,-22.87943,-43.35697,0.0,109162,2.0.14,34
2023-02-21 00:31:45,D13342,743,-22.87947,-43.35698,0.0,110333,2.0.14,34
2023-02-21 00:31:54,D13341,743,-22.87943,-43.35697,0.0,110840,2.0.14,34
2023-02-21 00:32:15,D13342,743,-22.87947,-43.35698,0.0,112025,2.0.14,34
2023-02-21 00:32:24,D13341,743,-22.87943,-43.35697,0.0,112540,2.0.14,34
2023-02-21 00:32:45,D13342,743,-22.87947,-43.35698,0.0,113664,2.0.14,34
2023-02-21 00:32:54,D13341,743,-22.87943,-43.35697,0.0,114201,2.0.14,34
2023-02-21 00:33:15,D13342,743,-22.87947,-43.35698,0.0,115381,2.0.14,34
2023-02-21 00:33:24,D13341,743,-22.87943,-43.35697,0.0,115907,2.0.14,34
