ID,SWVERSION,GPSTIMESTAMP,BUSID,LINE,LATITUDE,LONGITUDE,VELOCITY,ELEVATION,NEIGHBORHOOD,ADMINISTRATIVEREGION,PARKING,TERMINAL,CORRIDOR,RAINFALLZONE,RAINFALLVOLUME,HDISTANCE,HEIGHT,DISTANCE,INTERVAL,SPEED,VSP,VSPMode,CO_2,CO,NO_x,HC,dist_A,dist_B,LOCALIZACAO,VECTOR_DIRECTION,SEGMENT_ID,DIRECTION_NUM,SEGMENT_CLASSIFICATION
1279.0,2.0.14,2023-02-21 00:00:21,B25542,232,-22.90209,-43.2983,0.0,35,066,13.0,23.0,,,23.0,0.0,,,,,,,,,,,,820.585539860943,11174.314827141196,Transito,NA,,0.0,Fora de segmento
105562.0,2.0.14,2023-02-21 00:30:21,B25542,232,-22.90211,-43.29829,0.0,35,066,13.0,23.0,,,23.0,0.0,2.4484497363450193,0.0,2.4484497363450193,,,,,,,,,819.9821841438463,11173.155548257826,Transito,Volta B→A,,-1.0,Fora de segmento
206093.0,2.0.14,2023-02-21 01:00:21,B25542,232,-22.90209,-43.29832,0.0,35,066,13.0,23.0,,,23.0,0.0,3.7931988521073436,0.0,3.7931988521073436,,,,,,,,,822.6006794145746,11176.359520241207,Transito,Volta B→A,,-1.0,Fora de segmento
302807.0,2.0.14,2023-02-21 01:30:21,B25542,232,-22.90206,-43.29833,0.0,36,066,13.0,23.0,,,23.0,0.0,3.489564780532171,1.0,3.630022363227331,,,,,,,,,823.0159482860965,11177.588018853945,Transito,Volta B→A,,-1.0,Fora de segmento
396102.0,2.0.14,2023-02-21 02:00:21,B25542,232,-22.90208,-43.29834,0.0,36,066,13.0,23.0,,,23.0,0.0,2.4484498317245875,0.0,2.4484498317245875,,,,,,,,,824.417318545597,11178.472815535064,Transito,Volta B→A,,-1.0,Fora de segmento
489471.0,2.0.14,2023-02-21 02:30:21,B25542,232,-22.90207,-43.29835,0.0,36,066,13.0,23.0,,,23.0,0.0,1.5118243899669817,0.0,1.5118243899669817,,,,,,,,,825.2283027163351,11179.563861881672,Transito,Volta B→A,,-1.0,Fora de segmento
582834.0,2.0.14,2023-02-21 03:00:21,B25542,232,-22.90205,-43.29836,0.0,36,066,13.0,23.0,,,23.0,0.0,2.448449862998593,0.0,2.448449862998593,,,,,,,,,825.8474269982861,11180.723925214146,Transito,Ida A→B,,1.0,Fora de segmento
677063.0,2.0.14,2023-02-21 03:30:21,B25542,232,-22.90205,-43.29833,0.0,36,066,13.0,23.0,,,23.0,0.0,3.072887862190079,0.0,3.072887862190079,,,,,,,,,822.821404596283,11177.656956419247,Transito,Volta B→A,,-1.0,Fora de segmento
774524.0,2.0.14,2023-02-21 04:00:21,B25542,232,-22.90206,-43.29836,0.0,36,066,13.0,23.0,,,23.0,0.0,3.2678846810819064,0.0,3.2678846810819064,,,,,,,,,826.0412577972796,11180.655006333,Transito,Ida A→B,,1.0,Fora de segmento
877419.0,2.0.14,2023-02-21 04:30:21,B25542,232,-22.90204,-43.29835,0.0,36,066,13.0,23.0,,,23.0,0.0,2.4484498945938142,0.0,2.4484498945938142,,,,,,,,,824.6461001695885,11179.770637203796,Transito,Volta B→A,,-1.0,Fora de segmento
