GPSTIMESTAMP,BUSID,LINE,LATITUDE,LONGITUDE,VELOCITY,ID,SWVERSION_x,ELEVATION,NEIGHBORHOOD,ADMINISTRATIVEREGION,PARKING,TERMINAL,CORRIDOR,SWVERSION_y
2023-02-21 00:09:50,B71108,455,-22.8892,-43.29206,0.0,34816,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:10:14,B71078,455,-22.88939,-43.29205,0.0,36214,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:10:44,B71078,455,-22.88939,-43.29205,0.0,37956,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:10:44,A72118,455,-22.88904,-43.29247,0.0,37981,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:11:23,B71078,455,-22.88939,-43.29205,0.0,40320,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:11:45,A72118,455,-22.88904,-43.29247,0.0,41575,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:11:46,B71077,455,-22.88936,-43.29246,0.0,41606,2.0.14,24,066,13.0,16.0,,,2.0.14
2023-02-21 00:11:53,B71078,455,-22.88939,-43.29205,0.0,42071,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:12:09,B71117,455,-22.88934,-43.29252,0.0,42968,2.0.14,24,066,13.0,16.0,,,2.0.14
2023-02-21 00:12:23,B71078,455,-22.88939,-43.29205,0.0,43792,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:12:45,A72118,455,-22.88904,-43.29247,0.0,45056,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:12:53,B71078,455,-22.88939,-43.29205,0.0,45543,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:13:16,A72118,455,-22.88904,-43.29247,0.0,46817,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:13:23,B71078,455,-22.88939,-43.29205,0.0,47267,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:13:46,A72118,455,-22.88904,-43.29249,0.0,48598,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:13:52,A72118,455,-22.88904,-43.29248,0.2777777777777778,48946,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:13:53,A72118,455,-22.88905,-43.29248,0.0,49029,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:13:53,B71078,455,-22.88939,-43.29205,0.0,49032,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:14:00,A72118,455,-22.88904,-43.29249,0.0,49448,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:14:23,B71078,455,-22.88939,-43.29205,0.0,50742,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:14:46,A72118,455,-22.88905,-43.29247,0.0,52055,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:14:53,B71078,455,-22.88939,-43.29205,0.0,52520,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:15:32,B71078,455,-22.88939,-43.29205,0.0,54728,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:15:47,A72118,455,-22.88906,-43.29245,0.0,55626,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:16:02,B71078,455,-22.88939,-43.29205,0.0,56462,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:16:32,B71078,455,-22.88939,-43.29205,0.0,58233,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:16:38,B71146,455,-22.88918,-43.29291,0.0,58539,2.0.14,25,066,13.0,16.0,,,2.0.14
2023-02-21 00:16:47,A72118,455,-22.88905,-43.29247,0.0,59074,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:17:02,B71078,455,-22.88939,-43.29205,0.0,59972,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:17:26,A72118,455,-22.88906,-43.29246,0.0,61319,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:17:32,B71078,455,-22.88939,-43.29205,0.0,61657,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:17:37,B71005,455,-22.88919,-43.29212,0.0,61928,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:17:43,B71003,455,-22.89001,-43.29283,0.0,62285,2.0.14,28,066,13.0,16.0,,,2.0.14
2023-02-21 00:17:47,A72118,455,-22.88906,-43.29245,0.0,62512,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:18:02,B71078,455,-22.88939,-43.29205,0.0,63414,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:18:32,B71078,455,-22.88939,-43.29205,0.0,65090,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:18:48,A72118,455,-22.88904,-43.29245,0.0,66005,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:19:02,B71078,455,-22.88939,-43.29205,0.0,66835,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:19:41,B71078,455,-22.88939,-43.29205,0.0,69056,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:19:48,A72118,455,-22.88904,-43.29245,0.0,69466,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:20:11,B71078,455,-22.88939,-43.29205,0.0,70796,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:20:41,B71078,455,-22.88939,-43.29205,0.0,72487,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:20:49,A72118,455,-22.88905,-43.29245,0.0,72950,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:21:11,B71078,455,-22.88939,-43.29205,0.0,74231,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:21:41,B71078,455,-22.88939,-43.29205,0.0,75902,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:21:49,A72118,455,-22.88904,-43.29245,0.0,76367,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:22:11,B71078,455,-22.88939,-43.29205,0.0,77587,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:22:41,B71078,455,-22.88939,-43.29205,0.0,79290,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:22:50,A72118,455,-22.88906,-43.29247,0.0,79829,2.0.14,23,066,13.0,16.0,,,2.0.14
2023-02-21 00:23:11,B71078,455,-22.88939,-43.29205,0.0,81044,2.0.14,21,066,13.0,16.0,,,2.0.14
2023-02-21 00:23:41,B71078,455,-22.88939,-43.29205,0.0,82767,2.0.14,21,066,13.0,16.0,,,2.0.14
