GPSTIMESTAMP,BUSID,LINE,LATITUDE,LONGITUDE,VELOCITY,ID,SWVERSION,ELEVATION
2023-02-21 00:00:49,B10538,627,-22.86827,-43.25708,0.0,2907,2.0.14,11
2023-02-21 00:02:49,B10537,627,-22.86828,-43.25711,0.0,10013,2.0.14,11
2023-02-21 00:03:23,B10550,627,-22.86789,-43.25701,0.0,12052,2.0.14,9
2023-02-21 00:05:23,B10518,627,-22.86826,-43.25717,0.0,19170,2.0.14,11
2023-02-21 00:06:58,B10554,627,-22.86784,-43.25708,0.0,24755,2.0.14,9
2023-02-21 00:09:38,B10528,627,-22.8683,-43.2572,0.0,34129,2.0.14,11
2023-02-21 00:11:18,B10507,627,-22.86826,-43.25721,0.0,40022,2.0.14,11
2023-02-21 00:17:17,B10551,627,-22.86816,-43.2572,0.0,60805,2.0.14,10
2023-02-21 00:25:21,B10517,627,-22.86833,-43.25727,0.0,88507,2.0.14,11
2023-02-21 00:30:49,B10538,627,-22.86825,-43.25709,0.0,107198,2.0.14,11
2023-02-21 00:32:49,B10537,627,-22.86826,-43.25716,0.0,113897,2.0.14,11
2023-02-21 00:32:53,B10550,627,-22.8679,-43.257,0.0,114139,2.0.14,9
2023-02-21 00:34:53,B10518,627,-22.86824,-43.2572,0.0,120886,2.0.14,11
2023-02-21 00:36:58,B10554,627,-22.86783,-43.257,0.0,127891,2.0.14,9
2023-02-21 00:39:38,B10528,627,-22.8683,-43.2572,0.0,136836,2.0.14,11
2023-02-21 00:40:48,B10507,627,-22.86827,-43.25723,0.0,140738,2.0.14,11
2023-02-21 00:47:17,B10551,627,-22.86819,-43.25719,0.0,162430,2.0.14,10
2023-02-21 00:55:21,B10517,627,-22.86833,-43.25727,0.0,189393,2.0.14,11
2023-02-21 01:00:49,B10538,627,-22.86821,-43.25714,0.0,207635,2.0.14,11
2023-02-21 01:02:24,B10550,627,-22.86791,-43.25702,0.0,212904,2.0.14,9
2023-02-21 01:02:49,B10537,627,-22.86831,-43.25714,0.0,214264,2.0.14,11
2023-02-21 01:04:24,B10518,627,-22.86821,-43.25717,0.0,219406,2.0.14,11
2023-02-21 01:06:58,B10554,627,-22.8678,-43.25705,0.0,227777,2.0.14,9
2023-02-21 01:09:38,B10528,627,-22.8683,-43.2572,0.0,236501,2.0.14,11
2023-02-21 01:10:19,B10507,627,-22.86825,-43.25722,0.0,238712,2.0.14,11
2023-02-21 01:17:17,B10551,627,-22.86817,-43.25723,0.0,261312,2.0.14,10
2023-02-21 01:25:21,B10517,627,-22.86833,-43.25727,0.0,287015,2.0.14,11
2023-02-21 01:30:49,B10538,627,-22.86826,-43.25718,0.0,304253,2.0.14,11
2023-02-21 01:31:54,B10550,627,-22.86791,-43.257,0.0,307687,2.0.14,9
2023-02-21 01:32:49,B10537,627,-22.86825,-43.25718,0.0,310571,2.0.14,11
2023-02-21 01:33:54,B10518,627,-22.86822,-43.2572,0.0,314025,2.0.14,11
2023-02-21 01:36:58,B10554,627,-22.8678,-43.25705,0.0,323565,2.0.14,9
2023-02-21 01:39:38,B10528,627,-22.8683,-43.2572,0.0,331877,2.0.14,11
2023-02-21 01:39:49,B10507,627,-22.86825,-43.25724,0.0,332435,2.0.14,11
2023-02-21 01:47:17,B10551,627,-22.8682,-43.25723,0.0,355695,2.0.14,11
2023-02-21 01:55:21,B10517,627,-22.86833,-43.25727,0.0,380708,2.0.14,11
2023-02-21 02:00:49,B10538,627,-22.86835,-43.25709,0.0,397539,2.0.14,11
2023-02-21 02:01:25,B10550,627,-22.86791,-43.25702,0.0,399404,2.0.14,9
2023-02-21 02:02:49,B10537,627,-22.86826,-43.25716,0.0,403722,2.0.14,11
2023-02-21 02:03:25,B10518,627,-22.86825,-43.2572,0.0,405618,2.0.14,11
2023-02-21 02:06:58,B10554,627,-22.86782,-43.25709,0.0,416675,2.0.14,11
2023-02-21 02:09:20,B10507,627,-22.86825,-43.25723,0.0,423991,2.0.14,11
2023-02-21 02:09:38,B10528,627,-22.86829,-43.25724,0.0,424932,2.0.14,11
2023-02-21 02:17:17,B10551,627,-22.86819,-43.25721,0.0,448850,2.0.14,10
2023-02-21 02:25:21,B10517,627,-22.86833,-43.25727,0.0,473950,2.0.14,11
2023-02-21 02:30:49,B10538,627,-22.86829,-43.25712,0.0,490919,2.0.14,11
2023-02-21 02:30:55,B10550,627,-22.86788,-43.25703,0.0,491262,2.0.14,9
2023-02-21 02:32:49,B10537,627,-22.86827,-43.25717,0.0,497205,2.0.14,11
2023-02-21 02:32:55,B10518,627,-22.86821,-43.25722,0.0,497536,2.0.14,11
2023-02-21 02:36:58,B10554,627,-22.86777,-43.25703,0.0,510025,2.0.14,9
2023-02-21 02:38:50,B10507,627,-22.86824,-43.25724,0.0,515787,2.0.14,11
2023-02-21 02:39:38,B10528,627,-22.86829,-43.25724,0.0,518311,2.0.14,11
2023-02-21 02:47:17,B10551,627,-22.86814,-43.25722,0.0,542082,2.0.14,10
2023-02-21 02:55:21,B10517,627,-22.86833,-43.25727,0.0,567173,2.0.14,11
2023-02-21 03:00:26,B10550,627,-22.86785,-43.25704,0.0,583107,2.0.14,9
2023-02-21 03:00:49,B10538,627,-22.86827,-43.25715,0.0,584272,2.0.14,11
2023-02-21 03:02:26,B10518,627,-22.86819,-43.25725,0.0,589299,2.0.14,10
2023-02-21 03:02:49,B10537,627,-22.86825,-43.25716,0.0,590462,2.0.14,11
2023-02-21 03:06:58,B10554,627,-22.86781,-43.25718,0.0,603358,2.0.14,11
2023-02-21 03:08:21,B10507,627,-22.86824,-43.25724,0.0,607626,2.0.14,11
2023-02-21 03:09:38,B10528,627,-22.86829,-43.25724,0.0,611613,2.0.14,11
2023-02-21 03:17:17,B10551,627,-22.86813,-43.25726,0.0,635509,2.0.14,10
2023-02-21 03:25:21,B10517,627,-22.86833,-43.25727,0.0,661066,2.0.14,11
2023-02-21 03:29:56,B10550,627,-22.86787,-43.25704,0.0,675713,2.0.14,9
2023-02-21 03:30:49,B10538,627,-22.86822,-43.25716,0.0,678550,2.0.14,11
2023-02-21 03:31:56,B10518,627,-22.86822,-43.25723,0.0,682127,2.0.14,11
2023-02-21 03:32:49,B10537,627,-22.86827,-43.25718,0.0,684928,2.0.14,11
2023-02-21 03:37:51,B10507,627,-22.86824,-43.25725,0.0,701129,2.0.14,11
2023-02-21 03:39:38,B10528,627,-22.86829,-43.25724,0.0,706841,2.0.14,11
2023-02-21 03:47:17,B10551,627,-22.86816,-43.25727,0.0,731651,2.0.14,10
2023-02-21 03:55:21,B10517,627,-22.86833,-43.25727,0.0,757974,2.0.14,11
2023-02-21 03:59:27,B10550,627,-22.86787,-43.25707,0.0,771544,2.0.14,9
